Class,Cluster
org.apache.hadoop.mapreduce.counters.AbstractCounterGroup,3
org.apache.hadoop.mapreduce.counters.FrameworkCounterGroup,3
org.apache.hadoop.mapreduce.counters.Limits,3
org.apache.hadoop.mapreduce.counters.package-info,1
org.apache.hadoop.mapreduce.counters.CounterGroupFactory,3
org.apache.hadoop.mapreduce.counters.FileSystemCounterGroup,3
org.apache.hadoop.mapreduce.counters.GenericCounter,3
org.apache.hadoop.mapreduce.counters.LimitExceededException,1
org.apache.hadoop.mapreduce.counters.AbstractCounter,3
org.apache.hadoop.mapreduce.counters.AbstractCounters,3
org.apache.hadoop.mapreduce.v2.LogParams,7
org.apache.hadoop.mapreduce.util.CountersStrings,3
org.apache.hadoop.mapreduce.util.ProcessTree,0
org.apache.hadoop.mapreduce.util.HostUtil,0
org.apache.hadoop.mapreduce.util.ResourceBundles,4
org.apache.hadoop.mapreduce.util.package-info,0
org.apache.hadoop.mapreduce.util.ConfigUtil,9
org.apache.hadoop.mapreduce.util.JobHistoryEventUtils,0
org.apache.hadoop.mapreduce.util.MRJobConfUtil,3
org.apache.hadoop.mapreduce.checkpoint.FSCheckpointID,4
org.apache.hadoop.mapreduce.checkpoint.TaskCheckpointID,4
org.apache.hadoop.mapreduce.checkpoint.EnumCounter,4
org.apache.hadoop.mapreduce.checkpoint.FSCheckpointService,4
org.apache.hadoop.mapreduce.checkpoint.CheckpointService,4
org.apache.hadoop.mapreduce.checkpoint.RandomNameCNS,4
org.apache.hadoop.mapreduce.checkpoint.CheckpointNamingService,4
org.apache.hadoop.mapreduce.checkpoint.CheckpointID,4
org.apache.hadoop.mapreduce.checkpoint.SimpleNamingService,4
org.apache.hadoop.mapreduce.filecache.ClientDistributedCacheManager,1
org.apache.hadoop.mapreduce.filecache.package-info,0
org.apache.hadoop.mapreduce.filecache.DistributedCache,1
org.apache.hadoop.mapreduce.tools.CLI,5
org.apache.hadoop.mapreduce.task.annotation.Checkpointable,0
org.apache.hadoop.mapreduce.task.reduce.ShuffleHeader,0
org.apache.hadoop.mapreduce.task.reduce.EventFetcher,5
org.apache.hadoop.mapreduce.task.reduce.LocalFetcher,5
org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,5
org.apache.hadoop.mapreduce.task.reduce.ShuffleScheduler,0
org.apache.hadoop.mapreduce.task.reduce.MapHost,3
org.apache.hadoop.mapreduce.task.reduce.IFileWrappedMapOutput,3
org.apache.hadoop.mapreduce.task.reduce.Fetcher,5
org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput,3
org.apache.hadoop.mapreduce.task.reduce.InMemoryWriter,3
org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,5
org.apache.hadoop.mapreduce.task.reduce.ShuffleClientMetrics,5
org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,3
org.apache.hadoop.mapreduce.task.reduce.package-info,0
org.apache.hadoop.mapreduce.task.reduce.MapOutput,3
org.apache.hadoop.mapreduce.task.reduce.ExceptionReporter,1
org.apache.hadoop.mapreduce.task.reduce.InMemoryReader,3
org.apache.hadoop.mapreduce.task.reduce.MergeManager,3
org.apache.hadoop.mapreduce.task.reduce.Shuffle,5
org.apache.hadoop.mapreduce.task.reduce.MergeThread,3
org.apache.hadoop.mapreduce.server.tasktracker.TTConfig,0
org.apache.hadoop.mapreduce.server.jobtracker.JTConfig,0
org.apache.hadoop.mapreduce.lib.db.DataDrivenDBInputFormat,6
org.apache.hadoop.mapreduce.lib.db.FloatSplitter,6
org.apache.hadoop.mapreduce.lib.db.OracleDateSplitter,6
org.apache.hadoop.mapreduce.lib.db.IntegerSplitter,6
org.apache.hadoop.mapreduce.lib.db.DateSplitter,6
org.apache.hadoop.mapreduce.lib.db.DataDrivenDBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.DBInputFormat,6
org.apache.hadoop.mapreduce.lib.db.DBConfiguration,6
org.apache.hadoop.mapreduce.lib.db.MySQLDBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.DBWritable,3
org.apache.hadoop.mapreduce.lib.db.TextSplitter,6
org.apache.hadoop.mapreduce.lib.db.MySQLDataDrivenDBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.DBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.BooleanSplitter,6
org.apache.hadoop.mapreduce.lib.db.BigDecimalSplitter,6
org.apache.hadoop.mapreduce.lib.db.OracleDataDrivenDBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.OracleDBRecordReader,6
org.apache.hadoop.mapreduce.lib.db.DBOutputFormat,9
org.apache.hadoop.mapreduce.lib.db.DBSplitter,6
org.apache.hadoop.mapreduce.lib.db.OracleDataDrivenDBInputFormat,6
org.apache.hadoop.mapreduce.lib.aggregate.LongValueSum,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorDescriptor,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorReducer,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorBaseDescriptor,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorMapper,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorJobBase,7
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMax,7
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMin,7
org.apache.hadoop.mapreduce.lib.aggregate.UniqValueCount,7
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMin,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueHistogram,7
org.apache.hadoop.mapreduce.lib.aggregate.UserDefinedValueAggregatorDescriptor,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorCombiner,7
org.apache.hadoop.mapreduce.lib.aggregate.DoubleValueSum,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorJob,9
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMax,7
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregator,7
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionReducer,10
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionMapper,10
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionHelper,10
org.apache.hadoop.mapreduce.lib.join.WrappedRecordReader,3
org.apache.hadoop.mapreduce.lib.join.ResetableIterator,3
org.apache.hadoop.mapreduce.lib.join.CompositeInputSplit,10
org.apache.hadoop.mapreduce.lib.join.StreamBackedIterator,3
org.apache.hadoop.mapreduce.lib.join.MultiFilterRecordReader,3
org.apache.hadoop.mapreduce.lib.join.Parser,9
org.apache.hadoop.mapreduce.lib.join.OverrideRecordReader,3
org.apache.hadoop.mapreduce.lib.join.ComposableInputFormat,9
org.apache.hadoop.mapreduce.lib.join.CompositeInputFormat,9
org.apache.hadoop.mapreduce.lib.join.ComposableRecordReader,3
org.apache.hadoop.mapreduce.lib.join.ArrayListBackedIterator,3
org.apache.hadoop.mapreduce.lib.join.CompositeRecordReader,3
org.apache.hadoop.mapreduce.lib.join.JoinRecordReader,3
org.apache.hadoop.mapreduce.lib.join.InnerJoinRecordReader,3
org.apache.hadoop.mapreduce.lib.join.TupleWritable,3
org.apache.hadoop.mapreduce.lib.join.OuterJoinRecordReader,3
