Class,Cluster
org.apache.hadoop.mapreduce.ContextFactory,1
org.apache.hadoop.mapreduce.TaskCounter,0
org.apache.hadoop.mapreduce.OutputCommitter,6
org.apache.hadoop.mapreduce.TaskReport,1
org.apache.hadoop.mapreduce.RecordReader,6
org.apache.hadoop.mapreduce.Counters,0
org.apache.hadoop.mapreduce.ID,1
org.apache.hadoop.mapreduce.SharedCacheConfig,1
org.apache.hadoop.mapreduce.JobSubmissionFiles,1
org.apache.hadoop.mapreduce.TaskInputOutputContext,6
org.apache.hadoop.mapreduce.MRJobConfig,1
org.apache.hadoop.mapreduce.JobSubmitter,1
org.apache.hadoop.mapreduce.ClusterMetrics,1
org.apache.hadoop.mapreduce.MapContext,6
org.apache.hadoop.mapreduce.MarkableIterator,6
org.apache.hadoop.mapreduce.TaskCompletionEvent,1
org.apache.hadoop.mapreduce.JobStatus,1
org.apache.hadoop.mapreduce.FileSystemCounter,1
org.apache.hadoop.mapreduce.MarkableIteratorInterface,6
org.apache.hadoop.mapreduce.OutputFormat,6
org.apache.hadoop.mapreduce.QueueInfo,1
org.apache.hadoop.mapreduce.Mapper,2
org.apache.hadoop.mapreduce.RecordWriter,6
org.apache.hadoop.mapreduce.TaskType,1
org.apache.hadoop.mapreduce.JobPriority,1
org.apache.hadoop.mapreduce.JobContext,1
org.apache.hadoop.mapreduce.JobResourceUploader,1
org.apache.hadoop.mapreduce.CryptoUtils,5
org.apache.hadoop.mapreduce.TaskTrackerInfo,1
org.apache.hadoop.mapreduce.TaskAttemptID,1
org.apache.hadoop.mapreduce.JobID,1
org.apache.hadoop.mapreduce.TaskAttemptContext,1
org.apache.hadoop.mapreduce.QueueState,1
org.apache.hadoop.mapreduce.Cluster,1
org.apache.hadoop.mapreduce.InputSplit,6
org.apache.hadoop.mapreduce.StatusReporter,1
org.apache.hadoop.mapreduce.MRConfig,1
org.apache.hadoop.mapreduce.Counter,0
org.apache.hadoop.mapreduce.InputFormat,2
org.apache.hadoop.mapreduce.Job,1
org.apache.hadoop.mapreduce.Partitioner,2
org.apache.hadoop.mapreduce.ReduceContext,6
org.apache.hadoop.mapreduce.JobACL,1
org.apache.hadoop.mapreduce.CounterGroup,1
org.apache.hadoop.mapreduce.TaskID,1
org.apache.hadoop.mapreduce.Reducer,6
org.apache.hadoop.mapreduce.JobCounter,0
org.apache.hadoop.mapreduce.QueueAclsInfo,1
org.apache.hadoop.mapreduce.CustomJobEndNotifier,4
org.apache.hadoop.mapreduce.jobhistory.TaskFinishedEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser,1
org.apache.hadoop.mapreduce.jobhistory.TaskFailedEvent,1
org.apache.hadoop.mapreduce.jobhistory.HistoryEventHandler,1
org.apache.hadoop.mapreduce.jobhistory.EventWriter,1
org.apache.hadoop.mapreduce.jobhistory.AvroArrayUtils,1
org.apache.hadoop.mapreduce.jobhistory.TaskStartedEvent,1
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent,1
org.apache.hadoop.mapreduce.jobhistory.HumanReadableHistoryViewerPrinter,1
org.apache.hadoop.mapreduce.jobhistory.package-info,1
org.apache.hadoop.mapreduce.jobhistory.HistoryEvent,1
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptStartedEvent,1
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptFinishedEvent,1
org.apache.hadoop.mapreduce.jobhistory.EventReader,1
org.apache.hadoop.mapreduce.jobhistory.JobInitedEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobPriorityChangeEvent,1
org.apache.hadoop.mapreduce.jobhistory.TaskUpdatedEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobSubmittedEvent,1
org.apache.hadoop.mapreduce.jobhistory.NormalizedResourceEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobInfoChangeEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobFinishedEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobUnsuccessfulCompletionEvent,1
org.apache.hadoop.mapreduce.jobhistory.MapAttemptFinishedEvent,1
org.apache.hadoop.mapreduce.jobhistory.HistoryViewerPrinter,1
org.apache.hadoop.mapreduce.jobhistory.JSONHistoryViewerPrinter,1
org.apache.hadoop.mapreduce.jobhistory.JobQueueChangeEvent,1
org.apache.hadoop.mapreduce.jobhistory.JobStatusChangedEvent,1
org.apache.hadoop.mapreduce.jobhistory.AMStartedEvent,1
org.apache.hadoop.mapreduce.jobhistory.ReduceAttemptFinishedEvent,1
org.apache.hadoop.mapreduce.jobhistory.HistoryViewer,1
org.apache.hadoop.mapreduce.split.JobSplit,6
org.apache.hadoop.mapreduce.split.JobSplitWriter,6
org.apache.hadoop.mapreduce.split.package-info,1
org.apache.hadoop.mapreduce.split.SplitMetaInfoReader,6
org.apache.hadoop.mapreduce.task.MapContextImpl,1
org.apache.hadoop.mapreduce.task.ReduceContextImpl,1
org.apache.hadoop.mapreduce.task.package-info,1
org.apache.hadoop.mapreduce.task.TaskInputOutputContextImpl,1
org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl,1
org.apache.hadoop.mapreduce.task.JobContextImpl,1
org.apache.hadoop.mapreduce.security.TokenCache,5
org.apache.hadoop.mapreduce.security.SecureShuffleUtils,5
org.apache.hadoop.mapreduce.security.package-info,1
org.apache.hadoop.mapreduce.security.SpillCallBackPathsFinder,6
org.apache.hadoop.mapreduce.security.SpillCallBackInjector,6
org.apache.hadoop.mapreduce.security.IntermediateEncryptedStream,6
org.apache.hadoop.mapreduce.protocol.ClientProtocolProvider,1
org.apache.hadoop.mapreduce.protocol.ClientProtocol,1
org.apache.hadoop.mapreduce.protocol.package-info,1
org.apache.hadoop.mapreduce.counters.CounterGroupBase,0
org.apache.hadoop.mapreduce.counters.AbstractCounterGroup,0
org.apache.hadoop.mapreduce.counters.FrameworkCounterGroup,0
org.apache.hadoop.mapreduce.counters.Limits,0
org.apache.hadoop.mapreduce.counters.package-info,1
org.apache.hadoop.mapreduce.counters.CounterGroupFactory,0
org.apache.hadoop.mapreduce.counters.FileSystemCounterGroup,0
org.apache.hadoop.mapreduce.counters.GenericCounter,0
org.apache.hadoop.mapreduce.counters.LimitExceededException,1
org.apache.hadoop.mapreduce.counters.AbstractCounter,0
org.apache.hadoop.mapreduce.counters.AbstractCounters,0
org.apache.hadoop.mapreduce.v2.LogParams,1
org.apache.hadoop.mapreduce.util.CountersStrings,0
org.apache.hadoop.mapreduce.util.ProcessTree,1
org.apache.hadoop.mapreduce.util.HostUtil,1
org.apache.hadoop.mapreduce.util.ResourceBundles,7
org.apache.hadoop.mapreduce.util.package-info,1
org.apache.hadoop.mapreduce.util.ConfigUtil,1
org.apache.hadoop.mapreduce.util.JobHistoryEventUtils,0
org.apache.hadoop.mapreduce.util.MRJobConfUtil,1
org.apache.hadoop.mapreduce.checkpoint.FSCheckpointID,3
org.apache.hadoop.mapreduce.checkpoint.TaskCheckpointID,3
org.apache.hadoop.mapreduce.checkpoint.EnumCounter,1
org.apache.hadoop.mapreduce.checkpoint.FSCheckpointService,3
org.apache.hadoop.mapreduce.checkpoint.CheckpointService,3
org.apache.hadoop.mapreduce.checkpoint.RandomNameCNS,1
org.apache.hadoop.mapreduce.checkpoint.CheckpointNamingService,1
org.apache.hadoop.mapreduce.checkpoint.CheckpointID,1
org.apache.hadoop.mapreduce.checkpoint.SimpleNamingService,1
org.apache.hadoop.mapreduce.filecache.ClientDistributedCacheManager,1
org.apache.hadoop.mapreduce.filecache.package-info,1
org.apache.hadoop.mapreduce.filecache.DistributedCache,1
org.apache.hadoop.mapreduce.tools.CLI,1
org.apache.hadoop.mapreduce.task.annotation.Checkpointable,1
org.apache.hadoop.mapreduce.task.reduce.ShuffleHeader,6
org.apache.hadoop.mapreduce.task.reduce.EventFetcher,1
org.apache.hadoop.mapreduce.task.reduce.LocalFetcher,6
org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,6
org.apache.hadoop.mapreduce.task.reduce.ShuffleScheduler,1
org.apache.hadoop.mapreduce.task.reduce.MapHost,1
org.apache.hadoop.mapreduce.task.reduce.IFileWrappedMapOutput,6
org.apache.hadoop.mapreduce.task.reduce.Fetcher,6
org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput,6
org.apache.hadoop.mapreduce.task.reduce.InMemoryWriter,6
org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,6
org.apache.hadoop.mapreduce.task.reduce.ShuffleClientMetrics,1
org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,6
org.apache.hadoop.mapreduce.task.reduce.package-info,1
org.apache.hadoop.mapreduce.task.reduce.MapOutput,6
org.apache.hadoop.mapreduce.task.reduce.ExceptionReporter,1
org.apache.hadoop.mapreduce.task.reduce.InMemoryReader,6
org.apache.hadoop.mapreduce.task.reduce.MergeManager,6
org.apache.hadoop.mapreduce.task.reduce.Shuffle,6
org.apache.hadoop.mapreduce.task.reduce.MergeThread,6
org.apache.hadoop.mapreduce.server.tasktracker.TTConfig,1
org.apache.hadoop.mapreduce.server.jobtracker.JTConfig,1
org.apache.hadoop.mapreduce.lib.db.DataDrivenDBInputFormat,2
org.apache.hadoop.mapreduce.lib.db.FloatSplitter,2
org.apache.hadoop.mapreduce.lib.db.OracleDateSplitter,2
org.apache.hadoop.mapreduce.lib.db.IntegerSplitter,2
org.apache.hadoop.mapreduce.lib.db.DateSplitter,2
org.apache.hadoop.mapreduce.lib.db.DataDrivenDBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.DBInputFormat,2
org.apache.hadoop.mapreduce.lib.db.DBConfiguration,2
org.apache.hadoop.mapreduce.lib.db.MySQLDBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.DBWritable,2
org.apache.hadoop.mapreduce.lib.db.TextSplitter,2
org.apache.hadoop.mapreduce.lib.db.MySQLDataDrivenDBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.DBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.BooleanSplitter,2
org.apache.hadoop.mapreduce.lib.db.BigDecimalSplitter,2
org.apache.hadoop.mapreduce.lib.db.OracleDataDrivenDBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.OracleDBRecordReader,2
org.apache.hadoop.mapreduce.lib.db.DBOutputFormat,6
org.apache.hadoop.mapreduce.lib.db.DBSplitter,2
org.apache.hadoop.mapreduce.lib.db.OracleDataDrivenDBInputFormat,2
org.apache.hadoop.mapreduce.lib.aggregate.LongValueSum,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorDescriptor,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorReducer,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorBaseDescriptor,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorMapper,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorJobBase,0
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMax,0
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMin,0
org.apache.hadoop.mapreduce.lib.aggregate.UniqValueCount,0
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMin,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueHistogram,0
org.apache.hadoop.mapreduce.lib.aggregate.UserDefinedValueAggregatorDescriptor,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorCombiner,0
org.apache.hadoop.mapreduce.lib.aggregate.DoubleValueSum,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorJob,0
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMax,0
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregator,0
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionReducer,2
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionMapper,2
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionHelper,2
org.apache.hadoop.mapreduce.lib.join.WrappedRecordReader,6
org.apache.hadoop.mapreduce.lib.join.ResetableIterator,6
org.apache.hadoop.mapreduce.lib.join.CompositeInputSplit,6
org.apache.hadoop.mapreduce.lib.join.StreamBackedIterator,6
org.apache.hadoop.mapreduce.lib.join.MultiFilterRecordReader,6
org.apache.hadoop.mapreduce.lib.join.Parser,6
org.apache.hadoop.mapreduce.lib.join.OverrideRecordReader,6
