Class,Cluster
org.apache.hadoop.mapreduce.ContextFactory,3
org.apache.hadoop.mapreduce.TaskCounter,0
org.apache.hadoop.mapreduce.OutputCommitter,0
org.apache.hadoop.mapreduce.TaskReport,3
org.apache.hadoop.mapreduce.RecordReader,0
org.apache.hadoop.mapreduce.Counters,3
org.apache.hadoop.mapreduce.ID,0
org.apache.hadoop.mapreduce.SharedCacheConfig,0
org.apache.hadoop.mapreduce.JobSubmissionFiles,0
org.apache.hadoop.mapreduce.TaskInputOutputContext,0
org.apache.hadoop.mapreduce.MRJobConfig,0
org.apache.hadoop.mapreduce.JobSubmitter,4
org.apache.hadoop.mapreduce.ClusterMetrics,0
org.apache.hadoop.mapreduce.MapContext,0
org.apache.hadoop.mapreduce.MarkableIterator,3
org.apache.hadoop.mapreduce.TaskCompletionEvent,3
org.apache.hadoop.mapreduce.JobStatus,0
org.apache.hadoop.mapreduce.FileSystemCounter,3
org.apache.hadoop.mapreduce.MarkableIteratorInterface,3
org.apache.hadoop.mapreduce.OutputFormat,3
org.apache.hadoop.mapreduce.QueueInfo,0
org.apache.hadoop.mapreduce.Mapper,0
org.apache.hadoop.mapreduce.RecordWriter,3
org.apache.hadoop.mapreduce.TaskType,3
org.apache.hadoop.mapreduce.JobPriority,0
org.apache.hadoop.mapreduce.JobContext,0
org.apache.hadoop.mapreduce.JobResourceUploader,4
org.apache.hadoop.mapreduce.CryptoUtils,4
org.apache.hadoop.mapreduce.TaskTrackerInfo,3
org.apache.hadoop.mapreduce.TaskAttemptID,3
org.apache.hadoop.mapreduce.JobID,0
org.apache.hadoop.mapreduce.TaskAttemptContext,3
org.apache.hadoop.mapreduce.QueueState,0
org.apache.hadoop.mapreduce.Cluster,4
org.apache.hadoop.mapreduce.InputSplit,0
org.apache.hadoop.mapreduce.StatusReporter,0
org.apache.hadoop.mapreduce.MRConfig,0
org.apache.hadoop.mapreduce.Counter,3
org.apache.hadoop.mapreduce.InputFormat,0
org.apache.hadoop.mapreduce.Job,4
org.apache.hadoop.mapreduce.Partitioner,7
org.apache.hadoop.mapreduce.ReduceContext,0
org.apache.hadoop.mapreduce.JobACL,0
org.apache.hadoop.mapreduce.CounterGroup,3
org.apache.hadoop.mapreduce.TaskID,3
org.apache.hadoop.mapreduce.Reducer,0
org.apache.hadoop.mapreduce.JobCounter,0
org.apache.hadoop.mapreduce.QueueAclsInfo,0
org.apache.hadoop.mapreduce.CustomJobEndNotifier,0
org.apache.hadoop.mapreduce.jobhistory.TaskFinishedEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser,5
org.apache.hadoop.mapreduce.jobhistory.TaskFailedEvent,5
org.apache.hadoop.mapreduce.jobhistory.HistoryEventHandler,5
org.apache.hadoop.mapreduce.jobhistory.EventWriter,5
org.apache.hadoop.mapreduce.jobhistory.AvroArrayUtils,5
org.apache.hadoop.mapreduce.jobhistory.TaskStartedEvent,5
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent,5
org.apache.hadoop.mapreduce.jobhistory.HumanReadableHistoryViewerPrinter,5
org.apache.hadoop.mapreduce.jobhistory.package-info,3
org.apache.hadoop.mapreduce.jobhistory.HistoryEvent,5
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptStartedEvent,5
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptFinishedEvent,5
org.apache.hadoop.mapreduce.jobhistory.EventReader,5
org.apache.hadoop.mapreduce.jobhistory.JobInitedEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobPriorityChangeEvent,5
org.apache.hadoop.mapreduce.jobhistory.TaskUpdatedEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobSubmittedEvent,5
org.apache.hadoop.mapreduce.jobhistory.NormalizedResourceEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobInfoChangeEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobFinishedEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobUnsuccessfulCompletionEvent,5
org.apache.hadoop.mapreduce.jobhistory.MapAttemptFinishedEvent,5
org.apache.hadoop.mapreduce.jobhistory.HistoryViewerPrinter,5
org.apache.hadoop.mapreduce.jobhistory.JSONHistoryViewerPrinter,5
org.apache.hadoop.mapreduce.jobhistory.JobQueueChangeEvent,5
org.apache.hadoop.mapreduce.jobhistory.JobStatusChangedEvent,5
org.apache.hadoop.mapreduce.jobhistory.AMStartedEvent,5
org.apache.hadoop.mapreduce.jobhistory.ReduceAttemptFinishedEvent,5
